schema_version,record_type,source_name,source_url,startup_name,product_name,pricing_model,description,website,category,collected_at
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/spark,Spark,Spark,UNKNOWN,AI-powered workflows for energy infrastructure,https://www.sparkhq.ai,B2B,2026-08-30T11:51:01.982095+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/retell-ai,Retell AI,Retell AI,UNKNOWN,Supercharge Your Contact Center Operations with AI Phone Agents,https://retellai.com,B2B,2026-08-30T11:51:01.982095+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/aqua-voice,Aqua Voice,Aqua Voice,UNKNOWN,Frontier Voice Input - write 4x faster than typing.,https://aquavoice.com,Consumer,2026-08-30T11:51:01.982095+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/fluently,Fluently,Fluently,UNKNOWN,Speaking coach for non-native English professionals,https://getfluently.app/,Consumer,2026-08-30T11:51:01.982095+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/commodityai,CommodityAI,CommodityAI,UNKNOWN,The AI operating system for commodity operations,https://commodityai.io/,B2B,2026-08-30T11:51:01.982095+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/marblism,Marblism,Marblism,UNKNOWN,AI Employees who love overtime,https://marblism.com,B2B,2026-08-30T11:51:01.982095+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/arcane,Arcane,Arcane,UNKNOWN,AI,,Consumer,2026-08-30T11:51:01.982095+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/openfoundry,OpenFoundry,OpenFoundry,UNKNOWN,The fastest developer experience for building on open source AI.,https://www.openfoundry.ai/,B2B,2026-08-30T11:51:01.982095+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/spur,Spur,Spur,UNKNOWN,Spur is your AI QA Engineer. Test your websites with natural language.,https://www.spurtest.com/,B2B,2026-08-30T11:51:01.982095+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/reform,Reform,Reform,UNKNOWN,Workflow automation. Built for logistics.,https://www.reformhq.com,B2B,2026-08-30T11:51:01.982095+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/integuru,Integuru,Integuru,UNKNOWN,"Generate fast, reliable APIs for any platform",https://www.integuru.com,B2B,2026-08-30T11:51:01.982095+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/latted,Latted,Latted,UNKNOWN,A Unified Editor For AI Video,https://latted.com,B2B,2026-08-30T11:51:01.982095+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/dragoneye,Dragoneye,Dragoneye,UNKNOWN,Custom video detection models in less than 5 minutes,https://dragoneye.ai/,B2B,2026-08-30T11:51:01.982095+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/mathos,Mathos,Mathos,UNKNOWN,Ultimate AI Math Problem Solver to Revolutionize Personalized Learning,https://info.mathos.ai/,Education,2026-08-30T11:51:01.982095+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/inspectmind-ai,InspectMind AI,InspectMind AI,UNKNOWN,AI agent for construction drawings review,https://www.inspectmind.ai,Real Estate and Construction,2026-08-30T11:51:01.982095+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/retailready,RetailReady,RetailReady,UNKNOWN,An AI-powered supply chain compliance engine,https://www.retailreadyai.com/,B2B,2026-08-30T11:51:01.982095+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/k-scale-labs,K-Scale Labs,K-Scale Labs,UNKNOWN,Open-source humanoid robots,https://kscale.dev/,Consumer,2026-08-30T11:51:01.982095+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/coval,Coval,Coval,UNKNOWN,Simulation & Evaluation that scales voice and chat AI agents,https://coval.dev,B2B,2026-08-30T11:51:01.982095+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/angstrom-ai,Ångström AI,Ångström AI,UNKNOWN,Gen AI molecular simulations that reproduce wetlab results,https://www.angstrom-ai.com,Healthcare,2026-08-30T11:51:01.982095+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/ultra,Ultra,Ultra,UNKNOWN,"Practical, general-purpose robots for repetitive industrial tasks",https://ultra.tech,Industrials,2026-08-30T11:51:01.982095+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/undermind,Undermind,Undermind,UNKNOWN,An AI agent for scientific research,https://www.undermind.ai,B2B,2026-08-30T11:51:01.982095+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/superunit,Superunit,Superunit,UNKNOWN,"Faster, more profitable background checks with AI",http://superunit.com,B2B,2026-08-30T11:51:01.982095+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/doublezero,Doublezero,Doublezero,UNKNOWN,"Platform to build, use, and monetize fully autonomous agents",https://doublezero.tech,B2B,2026-08-30T11:51:01.982095+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/variant,Variant,Variant,UNKNOWN,Creative intelligence,https://variant.com,B2B,2026-08-30T11:51:01.982095+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/understood-care,Understood Care,Understood Care,UNKNOWN,Healthcare personal assistants for Medicare patients.,https://understoodcare.com,Healthcare,2026-08-30T11:51:01.982095+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/cheers,Cheers,Cheers,UNKNOWN,Win local search on ChatGPT & other LLMs,https://www.cheers.tech,B2B,2026-08-30T11:51:01.982095+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/mem0,Mem0,Mem0,UNKNOWN,The Memory layer for AI Agents,https://mem0.ai,B2B,2026-08-30T11:51:01.982095+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/saphira-ai,Saphira AI,Saphira AI,UNKNOWN,The Enablement Layer for Physical AI,https://saphira.ai,B2B,2026-08-30T11:51:01.982095+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/entangl,Entangl,Entangl,UNKNOWN,Find & resolve issues in data center engineering & operations using AI,https://www.entangl.com/,B2B,2026-08-30T11:51:01.982095+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/codes-health,Codes Health,Codes Health,UNKNOWN,Medical Record Retrieval with Zero Human Error,https://www.codeshealth.com/,B2B,2026-08-30T11:51:01.982095+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/unsloth-ai,Unsloth AI,Unsloth AI,UNKNOWN,Open-Source Reinforcement Learning (RL) & Fine-tuning for LLMs.,https://unsloth.ai/,B2B,2026-08-30T11:51:01.982095+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/random-labs,Random Labs,Random Labs,UNKNOWN,Random labs is building long running autonomous coding agents.,https://randomlabs.ai,B2B,2026-08-30T11:51:01.982095+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/digitalcarbon,DigitalCarbon,DigitalCarbon,UNKNOWN,Transform Images And Videos Into Immersive 3D With AI,https://www.digitalcarbon.ai,B2B,2026-08-30T11:51:01.982095+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/bayesline,Bayesline,Bayesline,UNKNOWN,Highly customizable and blazingly fast analytics for asset managers.,https://bayesline.com,Fintech,2026-08-30T11:51:01.982095+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/sagecare,Sage Care,Sage Care,UNKNOWN,Automating home care agency operations with AI,https://sagecare.ai,Healthcare,2026-08-30T11:51:01.982095+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/maitai,Maitai,Maitai,UNKNOWN,"Reliable, self-improving enterprise AI",https://trymaitai.com,B2B,2026-08-30T11:51:01.982095+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/wordware,Wordware,Wordware,UNKNOWN,AI agents you can rely on,https://wordware.ai/,Consumer,2026-08-30T11:51:01.982095+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/stardrift,Stardrift,Stardrift,UNKNOWN,AI travel planner,https://stardrift.ai,Consumer,2026-08-30T11:51:01.982095+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/cloudglue,Cloudglue,Cloudglue,UNKNOWN,The video context layer for AI.,https://cloudglue.dev,B2B,2026-08-30T11:51:01.982095+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/willow,Willow,Willow,UNKNOWN,The voice interface replacing your keyboard,https://willowvoice.com/,Consumer,2026-08-30T11:51:01.982095+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/proxis,Proxis,Proxis,UNKNOWN,"The platform for enterprise AI agent automations, starting with email.",https://www.proxis.ai/,B2B,2026-08-30T11:51:01.982095+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/scape,Scape,Scape,UNKNOWN,The intelligent inbox that works for you,https://scape.app,B2B,2026-08-30T11:51:01.982095+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/deepsim-inc,"DeepSim, Inc.","DeepSim, Inc.",UNKNOWN,An AI physics simulator for AI chip design,https://www.deepsim.io,B2B,2026-08-30T11:51:01.982095+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/dodo,Dodo,Dodo,UNKNOWN,AI agents that handle communications for clinics,https://www.dodo.ai/,Healthcare,2026-08-30T11:51:01.982095+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/parahelp,Parahelp,Parahelp,UNKNOWN,Build an AI support agent that securely uses all your tools,https://parahelp.com/,B2B,2026-08-30T11:51:01.982095+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/camfer,camfer,camfer,UNKNOWN,Building the world’s first AI mechanical engineer.,https://www.camfer.dev/,B2B,2026-08-30T11:51:01.982095+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/gauge,Gauge,Gauge,UNKNOWN,Gauge helps you get recommended and implemented by agents.,https://withgauge.com,B2B,2026-08-30T11:51:01.982095+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/dench-com,Dench.com,Dench.com,UNKNOWN,"Workspace for your AI Agents, Build any Workflow.",https://dench.com,B2B,2026-08-30T11:51:01.982095+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/ledgerup,LedgerUp,LedgerUp,UNKNOWN,AI agents that handles complex billing and revenue,https://ledgerup.ai/,B2B,2026-08-30T11:51:01.982095+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/mito-health,Mito Health,Mito Health,UNKNOWN,At-cost lab testing marketplace that profits when you test less,https://mitohealth.com/,Healthcare,2026-08-30T11:51:01.982095+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/fazeshift,Fazeshift,Fazeshift,UNKNOWN,AI agent for Accounts Receivable,https://www.fazeshift.com/,B2B,2026-08-30T11:51:01.982095+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/creativemode,CreativeMode,CreativeMode,UNKNOWN,Lovable for Minecraft mods,https://creativemode.net,Consumer,2026-08-30T11:51:01.982095+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/cmux,cmux,cmux,UNKNOWN,Open source applied AI lab building next-gen devtools,https://www.cmux.com,B2B,2026-08-30T11:51:01.982095+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/panora,Panora,Panora,UNKNOWN,Turning messy inboxes into ERP-Ready Data,https://getpanora.com,B2B,2026-08-30T11:51:01.982095+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/clearly-ai,Clearly AI,Clearly AI,UNKNOWN,Automate security and privacy reviews,https://clearly-ai.com,B2B,2026-08-30T11:51:01.982095+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/zoa-research,Zoa Research,Zoa Research,UNKNOWN,Powerful quantitative forecasting models,https://zoaresearch.com,B2B,2026-08-30T11:51:01.982095+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/vibe,Vibe,Vibe,UNKNOWN,Making everyone a software engineer,https://vibe.codes,B2B,2026-08-30T11:51:01.982095+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/planbase,Planbase,Planbase,UNKNOWN,AI workforce management for healthcare ,https://www.joinplanbase.com/,Healthcare,2026-08-30T11:51:01.982095+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/sharpe,Sharpe,Sharpe,UNKNOWN,Agents for quantitative research and financial data science.,https://sharpe.sh,B2B,2026-08-30T11:51:01.982095+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/deepsilicon,deepsilicon,deepsilicon,UNKNOWN,Software and hardware to run neural networks faster and cheaper,https://www.deepsilicon.net/,Industrials,2026-08-30T11:51:01.982095+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/seals-ai,Seals AI,Seals AI,UNKNOWN,AI Employees for Wholesalers & Distributors,https://www.titanio.ai/,B2B,2026-08-30T11:51:01.982095+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/winfunc,winfunc,winfunc,UNKNOWN,ai-native security engineering for mission critical codebases,https://winfunc.com,B2B,2026-08-30T11:51:01.982095+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/mage-legal,Mage Legal,Mage Legal,UNKNOWN,Automatic AI Legal Diligence,https://magelegal.com,B2B,2026-08-30T11:51:01.982095+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/distro,Distro,Distro,UNKNOWN,The AI co-pilot for sales reps at industrial wholesale distributors.,https://distro.app,B2B,2026-08-30T11:51:01.982095+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/piggy-robotics,Piggy Robotics,Piggy Robotics,UNKNOWN,Humanoid robots that do your chores for the price of an iPhone!,https://piggyrobotics.com,Industrials,2026-08-30T11:51:01.982095+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/emergent,Emergent,Emergent,UNKNOWN,AI app builder that turns your ideas into monetizable software.,https://emergent.sh,Consumer,2026-08-30T11:51:01.982095+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/kura-ai,Kura AI,Kura AI,UNKNOWN,New State of the Art for Browser Agents,https://trykura.com,B2B,2026-08-30T11:51:01.982095+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/thunder-compute,Thunder Compute,Thunder Compute,UNKNOWN,VMware for GPUs,https://www.thundercompute.com,B2B,2026-08-30T11:51:01.982095+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/brighterway,Brighterway,Brighterway,UNKNOWN,Streamlining the medical record review process in workers comp,https://www.brighterway.ai/,Healthcare,2026-08-30T11:51:01.982095+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/zettascale,Zettascale,Zettascale,UNKNOWN,Energy efficient chips for AI,https://zscc.ai,Industrials,2026-08-30T11:51:01.982095+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/praxos,Praxos,Praxos,UNKNOWN,Team messaging with built-in memory,https://praxos.ai,B2B,2026-08-30T11:51:01.982095+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/the-forecasting-company,The Forecasting Company,The Forecasting Company,UNKNOWN,Foundation models for time series,https://www.theforecastingcompany.com,B2B,2026-08-30T11:51:01.982095+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/presti-ai,Presti AI,Presti AI,UNKNOWN,Helping furniture companies create product visuals with AI,https://www.presti.ai/,B2B,2026-08-30T11:51:01.982095+00:00
